"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","age_interval"
0.306244245743917,0.163656391957901,0.08,0.034,1,"MTCO3P38","Astrocyte","71-80"
0.309891622792333,1.09657025998407,0.1,0.051,1,"RPL13A","Astrocyte","71-80"
0.313010917153583,-5.23642069465174,0.04,0.085,1,"ALKBH3-AS1","Astrocyte","71-80"
0.313574954882194,3.18098608317183,0.08,0.034,1,"DPY19L2P3","Astrocyte","71-80"
0.316343686572216,2.63830406908053,0.1,0.051,1,"LINC01941","Astrocyte","71-80"
0.316529776823237,2.88198035197971,0.14,0.085,1,"PABPN1L","Astrocyte","71-80"
0.321967234677283,-1.27022646499774,0.08,0.136,1,"KRT18P29","Astrocyte","71-80"
0.328289003805416,2.22837223337511,0.12,0.068,1,"MT-ND4","Astrocyte","71-80"
0.328289003805416,1.03172158338177,0.12,0.068,1,"RPS27P30","Astrocyte","71-80"
0.329510419422332,4.04479246219189,0.1,0.051,1,"LINC01733","Astrocyte","71-80"
0.329510419422332,1.30256837803037,0.1,0.051,1,"BMP2K-DT","Astrocyte","71-80"
0.334048485825247,-4.22992237782919,0.04,0.085,1,"C11orf98","Astrocyte","71-80"
0.340448891648402,1.41835258810445,0.12,0.068,1,"METAP2P1","Astrocyte","71-80"
0.341259085663947,-1.11663004667215,0.04,0.085,1,"INIP","Astrocyte","71-80"
0.341259085663947,-1.0767916775309,0.04,0.085,1,"TSPY21P","Astrocyte","71-80"
0.346635681039718,1.87773630627119,0.12,0.068,1,"MT-CO2","Astrocyte","71-80"
0.347798377288159,-1.75177812597175,0.24,0.305,1,"CFAP47","Astrocyte","71-80"
0.348568560239028,-3.64030816713333,0.04,0.085,1,"ACTB","Astrocyte","71-80"
0.348568560239028,-3.40278830741412,0.04,0.085,1,"C6orf132","Astrocyte","71-80"
0.348568560239028,-0.474255485367763,0.04,0.085,1,"FUCA1P1","Astrocyte","71-80"
0.348568560239028,-2.89664332735668,0.04,0.085,1,"GLULP5","Astrocyte","71-80"
0.355863387094585,-1.99811366622681,0.08,0.136,1,"PSME3","Astrocyte","71-80"
0.355976748004052,1.03794921411417,0.04,0.085,1,"SIPA1","Astrocyte","71-80"
0.360044304657195,0.598655265997448,0.16,0.102,1,"RNU6-1280P","Astrocyte","71-80"
0.367644915583762,-2.83708465489508,0.08,0.136,1,"COL19A1","Astrocyte","71-80"
0.371106569286698,-0.726074125027418,0.1,0.051,1,"SLC6A1","Astrocyte","71-80"
0.371129323956571,0.842426319099906,0.16,0.102,1,"RHEX","Astrocyte","71-80"
0.372092692122212,0.134874484739461,0.12,0.068,1,"GDF9","Astrocyte","71-80"
0.37248959078319,-6.01048825959295,0.06,0.102,1,"TMEM121","Astrocyte","71-80"
0.373020414607634,1.84518501183043,0.24,0.186,1,"OR13C6P","Astrocyte","71-80"
0.373625739486897,-0.493239796466532,0.08,0.136,1,"SNORD164","Astrocyte","71-80"
0.376943515544219,0.737729570886113,0.26,0.203,1,"KDM5D","Astrocyte","71-80"
0.378633659696375,-0.182933889103448,0.12,0.068,1,"OR4Q1P","Astrocyte","71-80"
0.378791329061067,0.547214344632363,0.04,0.085,1,"CENPN","Astrocyte","71-80"
0.38435289324716,-1.39290446427813,0.2,0.136,1,"OR5AK1P","Astrocyte","71-80"
0.38435289324716,-2.72358092948668,0.14,0.186,1,"FRMD8P1","Astrocyte","71-80"
0.385095653938175,-0.250810156458029,0.4,0.305,1,"OR6C2","Astrocyte","71-80"
0.385345530142936,-2.41528338145347,0.02,0.051,1,"PYDC2","Astrocyte","71-80"
0.385345530142936,-1.38999979799619,0.02,0.051,1,"ARX","Astrocyte","71-80"
0.385345530142936,-5.88091305048918,0.02,0.051,1,"PRKAR1B","Astrocyte","71-80"
0.385345530142936,-4.4752966869859,0.02,0.051,1,"RPL23AP72","Astrocyte","71-80"
0.385345530142936,-4.54980824934228,0.02,0.051,1,"TRV-CAC6-1","Astrocyte","71-80"
0.385345530142936,-4.89413903742556,0.02,0.051,1,"PFN2-AS1","Astrocyte","71-80"
0.386591889905849,1.68249134930272,0.04,0.085,1,"CTSG","Astrocyte","71-80"
0.386591889905849,1.40801694718716,0.04,0.085,1,"PRAMEF35P","Astrocyte","71-80"
0.388731910937842,-0.423647013607983,0.12,0.186,1,"RNU6-765P","Astrocyte","71-80"
0.391926286306406,-1.28571757526725,0.12,0.068,1,"RNU6-437P","Astrocyte","71-80"
0.395647313131552,-7.11570057905965,0.02,0.051,1,"PRMT1P1","Astrocyte","71-80"
0.395647313131552,-0.910497422237378,0.02,0.051,1,"SNORA63E","Astrocyte","71-80"
0.395647313131552,-5.09996145843333,0.02,0.051,1,"ZNF430","Astrocyte","71-80"
0.395647313131552,-4.54895362938908,0.02,0.051,1,"DCAF8L2","Astrocyte","71-80"
0.395647313131552,-4.14858880692536,0.02,0.051,1,"LINC02854","Astrocyte","71-80"
0.395647313131552,-6.04771576084197,0.02,0.051,1,"RPS2P6","Astrocyte","71-80"
0.395647313131552,-4.78132740808664,0.02,0.051,1,"GPSM3","Astrocyte","71-80"
0.395647313131552,-2.67410459754896,0.02,0.051,1,"CTXND2","Astrocyte","71-80"
0.398300295324744,0.520740569217705,0.18,0.119,1,"RN7SKP179","Astrocyte","71-80"
0.399755368342292,0.185575058943899,0.16,0.102,1,"GPC6-AS1","Astrocyte","71-80"
0.406113753723266,-4.15114081379622,0.02,0.051,1,"GABRP","Astrocyte","71-80"
0.406113753723266,-2.24820461836422,0.02,0.051,1,"MTATP6P3","Astrocyte","71-80"
0.406113753723266,-2.72428555575452,0.02,0.051,1,"OR5AP2","Astrocyte","71-80"
0.415632543331615,1.64611404786924,0.2,0.153,1,"CDIPTOSP","Astrocyte","71-80"
0.416743778435796,3.69893848081711,0.02,0.051,1,"MDC1-AS1","Astrocyte","71-80"
0.416743778435796,0.445553711431076,0.02,0.051,1,"HMGB1P16","Astrocyte","71-80"
0.416743778435796,1.31792978333091,0.02,0.051,1,"BBS7","Astrocyte","71-80"
0.416743778435796,1.87173411502839,0.02,0.051,1,"MIR516A1","Astrocyte","71-80"
0.416743778435796,1.56314034654859,0.02,0.051,1,"TRR-CCG2-1","Astrocyte","71-80"
0.416743778435796,0.149329206733213,0.02,0.051,1,"CDRT15P9","Astrocyte","71-80"
0.416743778435796,2.93286376597361,0.02,0.051,1,"LINC02817","Astrocyte","71-80"
0.416743778435796,0.658831618003728,0.02,0.051,1,"TRR-ACG2-1","Astrocyte","71-80"
0.416743778435796,3.76164459877045,0.02,0.051,1,"LDHAL6B","Astrocyte","71-80"
0.416743778435796,3.41348641471341,0.02,0.051,1,"GJC3","Astrocyte","71-80"
0.416743778435796,4.05381506090363,0.02,0.051,1,"NDUFAF4P3","Astrocyte","71-80"
0.417551090698525,-1.37247516307519,0.1,0.153,1,"RPS24P8","Astrocyte","71-80"
0.418272068797012,1.91874857021047,0.14,0.203,1,"RNU7-96P","Astrocyte","71-80"
0.42072049067178,0.208842681332982,0.62,0.712,1,"SOX9","Astrocyte","71-80"
0.429587671244471,-0.734985635992046,0.06,0.102,1,"MIR642B","Astrocyte","71-80"
0.430541902627473,-1.52431709299714,0.16,0.203,1,"ANKK1","Astrocyte","71-80"
0.441990815906212,-0.224555224088916,0.1,0.153,1,"CDC34","Astrocyte","71-80"
0.443063942951772,-0.457948984593243,0.86,0.881,1,"ALDH1L1","Astrocyte","71-80"
0.449799659129154,-1.77222036524045,0.12,0.169,1,"CAMLG","Astrocyte","71-80"
0.452245572703798,-1.19813993303565,0.06,0.102,1,"FRMPD4","Astrocyte","71-80"
0.455745952461437,0.277353342385026,0.12,0.169,1,"CRADD","Astrocyte","71-80"
0.459034401837693,1.82594617668639,0.2,0.153,1,"SNORA11C","Astrocyte","71-80"
0.459034401837693,2.1376123479061,0.2,0.153,1,"TPT1","Astrocyte","71-80"
0.459034401837693,1.72958369828875,0.2,0.153,1,"SRP9P1","Astrocyte","71-80"
0.459945674194839,0.823259887934329,0.06,0.102,1,"TRE-CTC3-1","Astrocyte","71-80"
0.461481601612347,1.7593685417503,0.26,0.22,1,"OSBPL9","Astrocyte","71-80"
0.469167251860018,-2.11196824814758,0.1,0.136,1,"ABHD17AP9","Astrocyte","71-80"
0.480083909354903,-1.43586392849538,0.22,0.271,1,"FADD","Astrocyte","71-80"
0.48151940744623,2.2860701089085,0.26,0.22,1,"CALCR","Astrocyte","71-80"
0.482537205473721,2.70393961740546,0.14,0.102,1,"LRRC8C-DT","Astrocyte","71-80"
0.486703839986563,0.719336913727161,0.16,0.119,1,"MIR658","Astrocyte","71-80"
0.487630342414602,5.49993660597896,0.08,0.051,1,"BEND3P3","Astrocyte","71-80"
0.487630342414602,4.09223317307327,0.08,0.051,1,"MIR9-3","Astrocyte","71-80"
0.488816501330848,1.43530122232475,0.12,0.085,1,"LINC02831","Astrocyte","71-80"
0.489259941866487,0.239020580744212,0.26,0.322,1,"MIR1238","Astrocyte","71-80"
0.489809048594289,0.407160994375179,0.62,0.559,1,"HSPA8","Astrocyte","71-80"
0.491581041703695,2.77780757759226,0.06,0.034,1,"TMEM86B","Astrocyte","71-80"
0.491581041703695,4.83028238684039,0.06,0.034,1,"LINC01255","Astrocyte","71-80"
0.491581041703695,4.57062778435032,0.06,0.034,1,"RABL6","Astrocyte","71-80"
0.496150622156289,-3.61239955198798,0.08,0.119,1,"TRBJ2-1","Astrocyte","71-80"
0.496649013300534,4.97943977685758,0.08,0.051,1,"LOXL2","Astrocyte","71-80"
0.498585854988533,-3.27090516234532,0.18,0.119,1,"DDX11L2","Astrocyte","71-80"
0.49952653575177,3.13138967364506,0.06,0.102,1,"PRAMEF10","Astrocyte","71-80"
0.502207267045581,3.48441359900085,0.06,0.034,1,"MIR4785","Astrocyte","71-80"
0.502207267045581,1.68163842538848,0.06,0.034,1,"SSU72P1","Astrocyte","71-80"
0.502207267045581,2.51123553728943,0.06,0.034,1,"CTF1","Astrocyte","71-80"
0.502207267045581,4.01201418469542,0.06,0.034,1,"HUS1","Astrocyte","71-80"
0.502207267045581,2.93748641457107,0.06,0.034,1,"NT5CP2","Astrocyte","71-80"
0.503324250206946,-3.70897623289804,0.04,0.068,1,"SH3BP5-AS1","Astrocyte","71-80"
0.50354303902757,-0.487889153476139,0.08,0.119,1,"RECK","Astrocyte","71-80"
0.505755846268245,3.45898005609286,0.08,0.051,1,"RNA28SN3","Astrocyte","71-80"
0.510993206969404,1.55111614249247,0.12,0.085,1,"LINC01252","Astrocyte","71-80"
0.51295378180902,4.18773796701836,0.06,0.034,1,"RNA5SP265","Astrocyte","71-80"
0.51295378180902,2.55941553498962,0.06,0.034,1,"SQSTM1","Astrocyte","71-80"
0.51295378180902,3.35538653847574,0.06,0.034,1,"ACTR3BP7","Astrocyte","71-80"
0.51295378180902,1.68297587127548,0.06,0.034,1,"GALNT8","Astrocyte","71-80"
0.51295378180902,5.24789633059576,0.06,0.034,1,"PRAMEF20","Astrocyte","71-80"
0.51295378180902,3.06581920096458,0.06,0.034,1,"PCYT1A","Astrocyte","71-80"
0.51295378180902,1.11560019469103,0.06,0.034,1,"RN7SL353P","Astrocyte","71-80"
0.513187208978886,-4.03767559319913,0.04,0.068,1,"HCRTR1","Astrocyte","71-80"
0.514949820021177,4.33370171297539,0.08,0.051,1,"CYLD-AS1","Astrocyte","71-80"
0.515733019380524,-3.99578020102801,0.2,0.237,1,"RDXP2","Astrocyte","71-80"
0.518500561057398,-1.06253120985732,0.08,0.119,1,"RPS26P52","Astrocyte","71-80"
0.518500561057398,0.572851231976664,0.12,0.085,1,"PI4K2A","Astrocyte","71-80"
0.523149890932079,-3.54764399033823,0.04,0.068,1,"PKNOX2-AS1","Astrocyte","71-80"
0.523149890932079,-0.773952545673934,0.04,0.068,1,"TRW-CCA1-1","Astrocyte","71-80"
0.523149890932079,-3.89742996414271,0.04,0.068,1,"PNN","Astrocyte","71-80"
0.523149890932079,-1.26941392755968,0.04,0.068,1,"CNTNAP5","Astrocyte","71-80"
0.523149890932079,-1.6876745238324,0.04,0.068,1,"MECOM","Astrocyte","71-80"
0.52381888968007,1.73854605638132,0.06,0.034,1,"TSPYL1","Astrocyte","71-80"
0.52381888968007,-0.777460789087763,0.06,0.034,1,"FAM204BP","Astrocyte","71-80"
0.524229867630171,0.360297471585528,0.08,0.051,1,"CAT","Astrocyte","71-80"
0.524229867630171,1.1873938199804,0.08,0.051,1,"PIWIL4-AS1","Astrocyte","71-80"
0.52503370358574,1.78669390458484,0.18,0.136,1,"ARL13A","Astrocyte","71-80"
0.526064516493805,0.243853448317708,0.08,0.119,1,"ZDHHC18","Astrocyte","71-80"
0.526064516493805,-0.277932069321228,0.08,0.119,1,"CROCCP5","Astrocyte","71-80"
0.533210922543217,-0.8164058567055,0.04,0.068,1,"PLA2G12AP2","Astrocyte","71-80"
0.533210922543217,-0.863825830273941,0.04,0.068,1,"MRPL30P1","Astrocyte","71-80"
0.533210922543217,-0.837419175945952,0.04,0.068,1,"MRPL42","Astrocyte","71-80"
0.533210922543217,-0.685883141916816,0.04,0.068,1,"UBA5P1","Astrocyte","71-80"
0.533210922543217,-1.15396642793491,0.04,0.068,1,"TMEM61","Astrocyte","71-80"
0.533210922543217,-1.86800112332024,0.04,0.068,1,"CDYLP1","Astrocyte","71-80"
0.533594876760104,1.09749374420516,0.08,0.051,1,"CRYBG2","Astrocyte","71-80"
0.534800808519354,0.305444653363413,0.06,0.034,1,"RPLP2","Astrocyte","71-80"
0.534800808519354,-0.184306587742766,0.06,0.034,1,"ORM2","Astrocyte","71-80"
0.534800808519354,2.307230553254,0.06,0.034,1,"SMIM9","Astrocyte","71-80"
0.534800808519354,0.539925729071958,0.06,0.034,1,"ZNF525","Astrocyte","71-80"
0.534800808519354,2.10576889297573,0.06,0.034,1,"TMEM117","Astrocyte","71-80"
0.534800808519354,-1.37664358443907,0.06,0.034,1,"RGS7","Astrocyte","71-80"
0.538998908517653,-0.241683035324731,0.16,0.119,1,"RNU7-55P","Astrocyte","71-80"
0.540583738177888,1.61105047013259,0.1,0.153,1,"LINC02766","Astrocyte","71-80"
0.543043689936012,0.571337848340387,0.08,0.051,1,"FRA1J","Astrocyte","71-80"
0.54336886994518,0.53569052089588,0.04,0.068,1,"RNA5SP487","Astrocyte","71-80"
0.54336886994518,-0.96619106673242,0.04,0.068,1,"H1-8P2","Astrocyte","71-80"
0.545897670939675,-0.147573677822089,0.06,0.034,1,"GLRX3P1","Astrocyte","71-80"
0.545897670939675,-3.19855459250709,0.06,0.034,1,"NXN","Astrocyte","71-80"
0.545897670939675,-2.34634388555889,0.06,0.034,1,"MT-CO1","Astrocyte","71-80"
0.545897670939675,-1.92860739862861,0.06,0.034,1,"NRP2","Astrocyte","71-80"
0.552383284267548,-0.151542816168565,0.1,0.136,1,"PRMT9","Astrocyte","71-80"
0.553622239361623,0.425290023414037,0.04,0.068,1,"OVAAL","Astrocyte","71-80"
0.557107524986309,-4.15878553814827,0.06,0.034,1,"OR2B6","Astrocyte","71-80"
0.557839943869069,0.26712669307558,0.1,0.068,1,"MIR1471","Astrocyte","71-80"
0.5596313779264,-0.19753451350604,0.14,0.102,1,"RN7SKP31","Astrocyte","71-80"
0.563969477602736,0.472274061721415,0.04,0.068,1,"PARD3B","Astrocyte","71-80"
0.563969477602736,2.96370104520164,0.04,0.068,1,"MIR1267","Astrocyte","71-80"
0.566433020239288,-0.280453646368688,0.1,0.068,1,"LCTL","Astrocyte","71-80"
0.566433020239288,0.408555166093839,0.1,0.068,1,"FTH1P15","Astrocyte","71-80"
0.567585793933245,-4.56550809762807,0.06,0.085,1,"PRTFDC1","Astrocyte","71-80"
0.571880708589373,-2.42767371353081,0.08,0.051,1,"EIF3I","Astrocyte","71-80"
0.571880708589373,-0.590009156521702,0.08,0.051,1,"LINC01998","Astrocyte","71-80"
0.575089090779616,-2.63888409522798,0.1,0.068,1,"EPC1","Astrocyte","71-80"
0.583052210029779,0.776457554216512,0.14,0.169,1,"LINC02006","Astrocyte","71-80"
0.588566048939921,0.565027726328293,0.24,0.203,1,"ST13P6","Astrocyte","71-80"
0.589076272876669,1.43656079534854,0.14,0.102,1,"RNU4-15P","Astrocyte","71-80"
0.595237482245724,-0.783192953676571,0.06,0.085,1,"TINAG","Astrocyte","71-80"
0.596547686845689,-0.895558104032182,0.1,0.136,1,"NDUFAB1P1","Astrocyte","71-80"
0.599691467578884,0.56746745224498,0.26,0.22,1,"SLCO1B7","Astrocyte","71-80"
0.601016028109321,-1.22484818889376,0.12,0.153,1,"ATP5F1AP2","Astrocyte","71-80"
0.604061952336742,0.888064848714969,0.14,0.102,1,"TMEM147-AS1","Astrocyte","71-80"
0.604061952336742,-0.413085092783005,0.14,0.102,1,"CPNE2-DT","Astrocyte","71-80"
0.604589458764831,-1.42763971843677,0.06,0.085,1,"CALML3-AS1","Astrocyte","71-80"
0.604589458764831,-1.78969653197589,0.06,0.085,1,"OR5H3P","Astrocyte","71-80"
0.614006792489351,0.229863112784666,0.06,0.085,1,"SNX12","Astrocyte","71-80"
0.620286674188683,-0.382898852834072,0.26,0.203,1,"RUFY3","Astrocyte","71-80"
0.622847348939769,-2.24209402536959,0.08,0.102,1,"SLC25A3P2","Astrocyte","71-80"
0.623443219622752,-0.407321709069492,0.16,0.203,1,"RASSF1","Astrocyte","71-80"
0.62348822491667,-1.77105011796102,0.06,0.085,1,"B2M","Astrocyte","71-80"
0.62348822491667,-0.354482812632587,0.06,0.085,1,"PUS10","Astrocyte","71-80"
0.633032465711696,-1.49979072303505,0.06,0.085,1,"ARHGAP12","Astrocyte","71-80"
0.643811551485754,0.622986422522906,0.52,0.576,1,"YARS2","Astrocyte","71-80"
0.647518457774078,-0.392738766689281,0.32,0.271,1,"RPL10","Astrocyte","71-80"
0.650372630196882,4.98972413717222,0.12,0.102,1,"SHTN1","Astrocyte","71-80"
0.650816612750949,2.2216338648068,0.14,0.169,1,"DEPTOR-AS1","Astrocyte","71-80"
0.655523376794532,-1.09078007446196,0.16,0.186,1,"MTCYBP42","Astrocyte","71-80"
0.660213266632734,0.606558816816002,0.16,0.136,1,"MXI1","Astrocyte","71-80"
0.662028667910167,2.87579415244119,0.06,0.085,1,"ACACB","Astrocyte","71-80"
0.666395261670158,-1.47971755765333,0.08,0.102,1,"ATP6AP2","Astrocyte","71-80"
0.675637399722501,1.32863786499611,0.28,0.339,1,"SLC1A2","Astrocyte","71-80"
0.678796117170302,-1.19317608551026,0.14,0.169,1,"MIR4525","Astrocyte","71-80"
0.68033902917233,0.862257051158531,0.18,0.22,1,"LSM3P3","Astrocyte","71-80"
0.682921539346146,-1.48726979962095,0.1,0.119,1,"ABHD18","Astrocyte","71-80"
0.683925157202711,-1.00248872664645,0.5,0.492,1,"GFAP","Astrocyte","71-80"
0.691154752986666,-1.88284197101427,0.1,0.119,1,"RAB9BP1","Astrocyte","71-80"
0.692956745972587,0.935927607732694,0.14,0.169,1,"RNU6-903P","Astrocyte","71-80"
0.69308680260782,-1.41615406608527,0.08,0.102,1,"CBLN1","Astrocyte","71-80"
0.694957977473703,1.55553752183099,0.18,0.237,1,"TPBG","Astrocyte","71-80"
0.695844760322542,-0.460373042944695,0.12,0.153,1,"GLMN","Astrocyte","71-80"
0.702776020122134,1.32268815414734,0.2,0.237,1,"ZNF277-AS1","Astrocyte","71-80"
0.708506485619667,2.55000046323378,0.16,0.203,1,"MIR4768","Astrocyte","71-80"
0.717275923563833,-0.213278506249133,0.22,0.254,1,"MIR4658","Astrocyte","71-80"
0.718878269744047,-1.11496955435879,0.22,0.186,1,"SNORD103C","Astrocyte","71-80"
0.719803510903826,1.12574908115821,0.18,0.169,1,"UBA52P1","Astrocyte","71-80"
0.720164849562155,2.36610642061537,0.1,0.085,1,"MIR1302-5","Astrocyte","71-80"
0.721956498089559,0.691650391452937,0.16,0.203,1,"ZNF784","Astrocyte","71-80"
0.724445647484753,-1.18399710272024,0.1,0.119,1,"ANKRD36BP2","Astrocyte","71-80"
0.726022211867669,-2.66971926714852,0.12,0.136,1,"MIR6884","Astrocyte","71-80"
0.729271466177783,0.68679671413631,0.08,0.102,1,"NOC2LP2","Astrocyte","71-80"
0.729472276767133,1.1278034304511,0.22,0.254,1,"OR7E25P","Astrocyte","71-80"
0.74375973521833,-0.731696940209803,0.18,0.203,1,"HMGB1P1","Astrocyte","71-80"
0.747598568596737,-0.101964483716886,0.08,0.102,1,"RN7SKP275","Astrocyte","71-80"
0.749695657332337,0.455873093265114,0.14,0.119,1,"FANK1","Astrocyte","71-80"
0.755685736875307,0.491486789508083,0.2,0.22,1,"PMS2P4","Astrocyte","71-80"
0.756296995596676,-2.04082676938598,0.04,0.051,1,"MIR3180-5","Astrocyte","71-80"
0.756296995596676,-3.31207290373467,0.04,0.051,1,"MIR6720","Astrocyte","71-80"
0.756296995596676,-3.88631335131694,0.04,0.051,1,"CNN2P8","Astrocyte","71-80"
0.756296995596676,-3.91712855681275,0.04,0.051,1,"PANK2","Astrocyte","71-80"
0.758265972966133,1.32518189629368,0.12,0.102,1,"IGHMBP2","Astrocyte","71-80"
0.758265972966133,0.564913967971859,0.12,0.102,1,"ST13P2","Astrocyte","71-80"
0.767479180256212,0.185509249332585,0.52,0.593,1,"DLX6-AS1","Astrocyte","71-80"
0.769085273590881,-1.04941358187575,0.04,0.051,1,"OR7E36P","Astrocyte","71-80"
0.769085273590881,-2.29738835399866,0.04,0.051,1,"RPL7L1P6","Astrocyte","71-80"
0.769085273590881,-1.81774387982631,0.04,0.051,1,"SCARNA10","Astrocyte","71-80"
0.769085273590881,-2.50136415242157,0.04,0.051,1,"CKS1BP7","Astrocyte","71-80"
0.769085273590881,-3.56661589227331,0.04,0.051,1,"CLDN11","Astrocyte","71-80"
0.769085273590881,-3.08438620817157,0.04,0.051,1,"TRK-CTT13-1","Astrocyte","71-80"
0.769085273590881,-4.25919399275557,0.04,0.051,1,"RNU6-118P","Astrocyte","71-80"
0.769085273590881,-5.15295686714907,0.04,0.051,1,"RPL27AP4","Astrocyte","71-80"
0.772453025764187,3.33637875464565,0.08,0.068,1,"TLE1","Astrocyte","71-80"
0.775355771193751,0.415540194055166,0.1,0.085,1,"SLC26A1","Astrocyte","71-80"
0.78193668536079,-2.19173207525301,0.04,0.051,1,"VSIG8","Astrocyte","71-80"
0.78193668536079,-2.22013323269602,0.04,0.051,1,"CARD19","Astrocyte","71-80"
0.78193668536079,-0.429008801323613,0.04,0.051,1,"TRH-GTG1-7","Astrocyte","71-80"
0.78193668536079,-3.94116548523184,0.04,0.051,1,"RPL19P5","Astrocyte","71-80"
0.78193668536079,-1.1038867018103,0.04,0.051,1,"DIRAS1","Astrocyte","71-80"
0.78193668536079,-2.13141255488184,0.04,0.051,1,"HOXB1","Astrocyte","71-80"
0.782764617550809,0.925781337344652,0.08,0.068,1,"PPIAP60","Astrocyte","71-80"
0.783942457489078,0.263466048157297,0.1,0.119,1,"STAM-DT","Astrocyte","71-80"
0.784183582668958,0.480027688192297,0.18,0.203,1,"TRAV26-1","Astrocyte","71-80"
0.784674312608207,0.856754575476785,0.1,0.085,1,"C9orf85P2","Astrocyte","71-80"
0.78773273823709,0.494925528301388,0.3,0.305,1,"TRAF3IP2","Astrocyte","71-80"
0.791810060233398,0.201577414859058,0.34,0.39,1,"URGCP","Astrocyte","71-80"
0.792555379264143,-0.956792919121605,0.1,0.119,1,"MYH14","Astrocyte","71-80"
0.793114518375101,1.51865726789262,0.08,0.068,1,"WFS1","Astrocyte","71-80"
0.794386031326041,0.111307178179949,0.2,0.186,1,"MIR6833","Astrocyte","71-80"
0.794847908710361,-0.253111893253839,0.04,0.051,1,"RNU6-1319P","Astrocyte","71-80"
0.794847908710361,2.86082612528239,0.04,0.051,1,"RPL36P9","Astrocyte","71-80"
0.794847908710361,0.673951665616594,0.04,0.051,1,"CDRT15P7","Astrocyte","71-80"
0.794847908710361,0.427137293846972,0.04,0.051,1,"UBE2Q2P5Y","Astrocyte","71-80"
0.800311036970459,-0.184095959063824,0.16,0.186,1,"PLPPR5-AS1","Astrocyte","71-80"
0.803908322465899,-1.13906554137757,0.28,0.288,1,"MAS1L","Astrocyte","71-80"
0.805822939184347,-0.392023063600471,0.12,0.136,1,"RN7SL606P","Astrocyte","71-80"
0.807783289560739,-5.20293445983881,0.06,0.068,1,"RNU5B-4P","Astrocyte","71-80"
0.807783289560739,-3.04206213411061,0.06,0.068,1,"LINC02271","Astrocyte","71-80"
0.807815572244846,-0.452053692396282,0.04,0.051,1,"MRPL57P9","Astrocyte","71-80"
0.807815572244846,-0.198939753265601,0.04,0.051,1,"RNU1-108P","Astrocyte","71-80"
0.807815572244846,0.119325210863906,0.04,0.051,1,"RPL18AP7","Astrocyte","71-80"
0.807815572244846,1.2457695580518,0.04,0.051,1,"RWDD4P1","Astrocyte","71-80"
0.807815572244846,-0.570788171565907,0.04,0.051,1,"PLEKHA3P1","Astrocyte","71-80"
0.807815572244846,0.26214335784107,0.04,0.051,1,"TMEM207","Astrocyte","71-80"
0.807815572244846,1.39484426790609,0.04,0.051,1,"PARP16","Astrocyte","71-80"
0.809856373100161,0.455509829856164,0.1,0.119,1,"NDUFB7","Astrocyte","71-80"
0.811512731010629,1.5504319044197,0.06,0.051,1,"PRELID2","Astrocyte","71-80"
0.811512731010629,1.3072290981032,0.06,0.051,1,"LINC02401","Astrocyte","71-80"
0.813922281096451,1.74786293351686,0.08,0.068,1,"PAICS","Astrocyte","71-80"
0.813922281096451,0.746047316120914,0.08,0.068,1,"BCL6-AS1","Astrocyte","71-80"
0.820836258000981,2.11880287324974,0.04,0.051,1,"RNU6-1081P","Astrocyte","71-80"
0.820836258000981,1.48045766725313,0.04,0.051,1,"IKZF2","Astrocyte","71-80"
0.822245315277563,0.286172260255338,0.1,0.085,1,"RAB28P4","Astrocyte","71-80"
0.823465863787265,0.113920833970196,0.06,0.051,1,"LINC02948","Astrocyte","71-80"
0.823465863787265,1.39769082313886,0.06,0.051,1,"SLC19A1","Astrocyte","71-80"
0.823465863787265,2.50383518796387,0.06,0.051,1,"ZRANB2-AS1","Astrocyte","71-80"
0.823465863787265,0.388946622591149,0.06,0.051,1,"NUP155","Astrocyte","71-80"
0.823465863787265,5.29466978668369,0.06,0.051,1,"COL1A1","Astrocyte","71-80"
0.823465863787265,0.761319380922219,0.06,0.051,1,"KRT13","Astrocyte","71-80"
0.824376612386013,-0.417575040913139,0.08,0.068,1,"RNY1P3","Astrocyte","71-80"
0.824376612386013,-0.704532731555656,0.08,0.068,1,"VN1R6P","Astrocyte","71-80"
0.824376612386013,0.450172395019413,0.08,0.068,1,"SLC28A3-AS1","Astrocyte","71-80"
0.825693309313837,-0.811733973431795,0.28,0.271,1,"PDCD6P1","Astrocyte","71-80"
0.833906504141197,3.17784638403292,0.04,0.051,1,"PLK1","Astrocyte","71-80"
0.833906504141197,2.91704398246109,0.04,0.051,1,"CACYBPP1","Astrocyte","71-80"
0.833906504141197,2.37143074289409,0.04,0.051,1,"NUMBL","Astrocyte","71-80"
0.833906504141197,1.63390918835432,0.04,0.051,1,"LINC02890","Astrocyte","71-80"
0.834862193290131,-0.747325042712545,0.08,0.068,1,"FTH1P4","Astrocyte","71-80"
0.834862193290131,-1.92227380265213,0.08,0.068,1,"CFAP157","Astrocyte","71-80"
0.835460093447318,0.154352808327121,0.06,0.051,1,"SMARCA5","Astrocyte","71-80"
0.835460093447318,0.898755408535279,0.06,0.051,1,"MIIP","Astrocyte","71-80"
0.835460093447318,-2.37366799402908,0.06,0.051,1,"ATP5MC1P5","Astrocyte","71-80"
0.83598045465396,3.55844651292004,0.1,0.119,1,"RNU4-47P","Astrocyte","71-80"
0.837890499725119,1.58379075042219,0.22,0.203,1,"ZNF519P3","Astrocyte","71-80"
